type,augmented,depth,width,epochs,batch_size,learning_rate,mse_train,mse_train_aug,mse_val,mse_val_aug,mse_test,mse_test_aug
fcnn,True,2,16,1000,32,0.01,0.012032552622258663,0.01591084524989128,0.007922411896288395,0.016021830961108208,0.015814557671546936,0.022596927359700203
eqv,False,2,4,1000,32,0.01,0.015575632452964783,0.015012511052191257,0.01026894524693489,0.015243937261402607,0.021284544840455055,0.021284546703100204
eqv,True,2,4,1000,32,0.01,0.015547813847661018,0.014976379461586475,0.010253996588289738,0.015304013155400753,0.02139470912516117,0.02139471098780632
fcnn,False,2,4,1000,32,0.01,0.008764702826738358,0.01862168125808239,0.0061658089980483055,0.01856520213186741,0.011854180134832859,0.027599740773439407
fcnn,True,2,4,1000,32,0.01,0.011119352653622627,0.01827368699014187,0.007532632444053888,0.018382683396339417,0.018033042550086975,0.02579493075609207
fcnn,False,2,16,1000,32,0.01,0.008737343363463879,0.025135790929198265,0.005468280054628849,0.02476676180958748,0.014871062710881233,0.03795143589377403
fcnn,True,2,16,1000,32,0.01,0.011143127456307411,0.015578602440655231,0.007632611785084009,0.01606849767267704,0.015073518268764019,0.022162482142448425
eqv,False,2,4,1000,32,0.01,0.01570887677371502,0.01514018326997757,0.010630743578076363,0.015659913420677185,0.022838495671749115,0.022838495671749115
eqv,True,2,4,1000,32,0.01,0.01555805653333664,0.014987189322710037,0.010258388705551624,0.015303215011954308,0.021413961425423622,0.02141396328806877
fcnn,False,2,4,1000,32,0.01,0.008300955407321453,0.023398445919156075,0.0068373833782970905,0.02343091368675232,0.01447994913905859,0.036804456263780594
fcnn,True,2,4,1000,32,0.01,0.010430428199470043,0.020229050889611244,0.007533654570579529,0.021068179979920387,0.01279271487146616,0.02775586023926735
fcnn,False,2,16,1000,32,0.01,0.008622989058494568,0.02411781996488571,0.005270254332572222,0.02208983339369297,0.01818535104393959,0.0361405648291111
fcnn,True,2,16,1000,32,0.01,0.012116835452616215,0.01591719128191471,0.007933886721730232,0.01630968041718006,0.015752961859107018,0.022261967882514
eqv,False,3,4,1000,32,0.01,0.014177852310240269,0.013611260801553726,0.008341915905475616,0.013338890857994556,0.01981014758348465,0.0198101494461298
eqv,True,3,4,1000,32,0.01,0.01485227607190609,0.014238267205655575,0.00923220720142126,0.014659697189927101,0.024876702576875687,0.024876700714230537
fcnn,False,3,4,1000,32,0.01,0.008150185458362103,0.021256297826766968,0.006063543725758791,0.021431246772408485,0.014327802695333958,0.03398338705301285
fcnn,True,3,4,1000,32,0.01,0.011074502021074295,0.01656276546418667,0.007209181785583496,0.01678479090332985,0.015047073364257812,0.02381477877497673
fcnn,False,3,16,1000,32,0.01,0.009640611708164215,0.02156377211213112,0.0069100758992135525,0.020619815215468407,0.012595078907907009,0.029003527015447617
fcnn,True,3,16,1000,32,0.01,0.010189096443355083,0.017261601984500885,0.00715822447091341,0.017715521156787872,0.012091251090168953,0.023719143122434616
eqv,False,3,4,1000,32,0.01,0.014000976458191872,0.013458543457090855,0.00837374571710825,0.013156927190721035,0.01986808329820633,0.01986808329820633
eqv,True,3,4,1000,32,0.01,0.014449341222643852,0.013807419687509537,0.008343296125531197,0.014013465493917465,0.02406550943851471,0.02406550943851471
fcnn,False,3,4,1000,32,0.01,0.0081081697717309,0.02133851870894432,0.0062089418061077595,0.021085307002067566,0.01306302659213543,0.03239767253398895
fcnn,True,3,4,1000,32,0.01,0.011288023553788662,0.016711508855223656,0.007154648657888174,0.016674868762493134,0.014897429384291172,0.02326170913875103
fcnn,False,3,16,1000,32,0.01,0.008114298805594444,0.02072053775191307,0.005886395461857319,0.020507218316197395,0.012890143319964409,0.031279630959033966
fcnn,True,3,16,1000,32,0.01,0.01129287388175726,0.016170619055628777,0.0068222773261368275,0.017192451283335686,0.013967715203762054,0.022771315649151802
eqv,False,3,4,1000,32,0.01,0.014474669471383095,0.013936440460383892,0.009605681523680687,0.014364328235387802,0.02440124750137329,0.02440124750137329
eqv,True,3,4,1000,32,0.01,0.014865760691463947,0.014249882660806179,0.009254532866179943,0.014698987826704979,0.024810880422592163,0.024810880422592163
fcnn,False,3,4,1000,32,0.01,0.008594854734838009,0.019517499953508377,0.006507251877337694,0.01900281012058258,0.014120777137577534,0.027868283912539482
fcnn,True,3,4,1000,32,0.01,0.010742674581706524,0.01755932904779911,0.007219478953629732,0.017510555684566498,0.013416831381618977,0.024681374430656433
fcnn,False,3,16,1000,32,0.01,0.00865250639617443,0.022795621305704117,0.00588713213801384,0.02282332256436348,0.013905048370361328,0.03279724717140198
fcnn,True,3,16,1000,32,0.01,0.010966276749968529,0.014135826379060745,0.006403125356882811,0.014927755109965801,0.015245828777551651,0.021393967792391777
eqv,False,3,4,1000,32,0.01,0.014384953305125237,0.013856135308742523,0.009620684199035168,0.014296463690698147,0.02453753724694252,0.02453753538429737
eqv,True,3,4,1000,32,0.01,0.014398593455553055,0.013746809214353561,0.008189503103494644,0.01394663192331791,0.023786861449480057,0.023786859586834908
fcnn,False,3,4,1000,32,0.01,0.007480340078473091,0.02175857126712799,0.005485211964696646,0.021207930520176888,0.01165151596069336,0.03371856361627579
fcnn,True,3,4,1000,32,0.01,0.010870588943362236,0.017532838508486748,0.007424334995448589,0.01735350489616394,0.013739094138145447,0.0246112197637558
fcnn,False,3,16,1000,32,0.01,0.008284719660878181,0.02163344994187355,0.006203276105225086,0.02085006795823574,0.013326807878911495,0.032283708453178406
fcnn,True,3,16,1000,32,0.01,0.009888378903269768,0.01650894060730934,0.006764393299818039,0.017269566655158997,0.013289500959217548,0.023286473006010056
eqv,False,3,4,1000,32,0.01,0.01453129667788744,0.013981910422444344,0.00958737451583147,0.01444514561444521,0.024554051458835602,0.024554047733545303
eqv,True,3,4,1000,32,0.01,0.014858557842671871,0.014245285652577877,0.009259896352887154,0.014681103639304638,0.02494802139699459,0.02494801953434944
fcnn,False,3,4,1000,32,0.01,0.0077866846695542336,0.022782815620303154,0.005971978418529034,0.02281808666884899,0.01412267703562975,0.03676072880625725
fcnn,True,3,4,1000,32,0.01,0.010815802961587906,0.01720944605767727,0.007097532041370869,0.01737912744283676,0.015093793161213398,0.02438979037106037
fcnn,False,3,16,1000,32,0.01,0.008603508584201336,0.022488584741950035,0.005272604059427977,0.022493857890367508,0.012933947145938873,0.03414272889494896
fcnn,True,3,16,1000,32,0.01,0.01020224392414093,0.017197849228978157,0.006191474385559559,0.017714636400341988,0.012779590673744678,0.02414400316774845
eqv,False,3,4,1000,32,0.01,0.01568298228085041,0.015112367458641529,0.010471590794622898,0.015515709295868874,0.02250424399971962,0.02250424213707447
eqv,True,3,4,1000,32,0.01,0.014850562438368797,0.01423693634569645,0.00924761313945055,0.014671970158815384,0.024844232946634293,0.024844232946634293
fcnn,False,3,4,1000,32,0.01,0.008082316257059574,0.02142748236656189,0.006416907534003258,0.021000675857067108,0.011606601066887379,0.030048802495002747
fcnn,True,3,4,1000,32,0.01,0.011131172999739647,0.016693731769919395,0.007310247514396906,0.01704786717891693,0.01559610478579998,0.024190757423639297
fcnn,False,3,16,1000,32,0.01,0.008892235346138477,0.018727365881204605,0.006314272526651621,0.018163440749049187,0.014570122584700584,0.02694767713546753
fcnn,True,3,16,1000,32,0.01,0.010654827579855919,0.016781214624643326,0.00661628320813179,0.016301317140460014,0.012633084319531918,0.022196806967258453
eqv,False,3,4,1000,32,0.01,0.014445936307311058,0.01390861812978983,0.009547201916575432,0.01429714448750019,0.02407250925898552,0.02407250925898552
eqv,True,3,4,1000,32,0.01,0.014873884618282318,0.014256099238991737,0.009225379675626755,0.01468636654317379,0.024750573560595512,0.024750573560595512
fcnn,False,3,4,1000,32,0.01,0.009676897898316383,0.018719905987381935,0.006922953762114048,0.01885627582669258,0.012158265337347984,0.026777733117341995
fcnn,True,3,4,1000,32,0.01,0.010833225212991238,0.017149029299616814,0.006885634269565344,0.017914148047566414,0.015531027689576149,0.024380389600992203
fcnn,False,3,16,1000,32,0.01,0.008417418226599693,0.022267816588282585,0.005538041237741709,0.022307951003313065,0.012501224875450134,0.03334073722362518
fcnn,True,3,16,1000,32,0.01,0.010709909722208977,0.01765359751880169,0.007006123196333647,0.018042974174022675,0.014768783003091812,0.024549538269639015
eqv,False,3,4,1000,32,0.01,0.015026062726974487,0.014447704888880253,0.00972466729581356,0.014836888760328293,0.023880382999777794,0.023880381137132645
eqv,True,3,4,1000,32,0.01,0.01483954582363367,0.01422909740358591,0.009269453585147858,0.014665760099887848,0.024960527196526527,0.024960529059171677
fcnn,False,3,4,1000,32,0.01,0.00932978093624115,0.018475085496902466,0.006842591799795628,0.017782852053642273,0.013276997022330761,0.02543724700808525
fcnn,True,3,4,1000,32,0.01,0.011020404286682606,0.017259255051612854,0.0070091839879751205,0.017853153869509697,0.01556261908262968,0.02477889135479927
fcnn,False,3,16,1000,32,0.01,0.008134687319397926,0.023369891569018364,0.005552320275455713,0.022318938747048378,0.013052518479526043,0.03621537238359451
fcnn,True,3,16,1000,32,0.01,0.010368133895099163,0.018152760341763496,0.007206053473055363,0.018600203096866608,0.012341026216745377,0.02448105812072754
eqv,False,3,4,1000,32,0.01,0.015704426914453506,0.015130863524973392,0.01047683134675026,0.015547209419310093,0.02251328155398369,0.022513283416628838
eqv,True,3,4,1000,32,0.01,0.014872581698000431,0.014257517643272877,0.009273070842027664,0.01471041887998581,0.02492247149348259,0.02492247335612774
fcnn,False,3,4,1000,32,0.01,0.008397618308663368,0.019789816811680794,0.005852767266333103,0.019932333379983902,0.014401577413082123,0.030240043997764587
fcnn,True,3,4,1000,32,0.01,0.01081736758351326,0.017399152740836143,0.007435673847794533,0.017274340614676476,0.013709372840821743,0.024274485185742378
fcnn,False,3,16,1000,32,0.01,0.008301576599478722,0.021113112568855286,0.0060688043013215065,0.020318984985351562,0.014704720117151737,0.03025854006409645
fcnn,True,3,16,1000,32,0.01,0.01086338795721531,0.017894338816404343,0.0072896042838692665,0.01862385682761669,0.01358308270573616,0.024439256638288498
eqv,False,3,4,1000,32,0.01,0.015357930213212967,0.014806468971073627,0.010308735072612762,0.015183326788246632,0.02170797623693943,0.02170797809958458
eqv,True,3,4,1000,32,0.01,0.01486801728606224,0.014252918772399426,0.009259087033569813,0.014696583151817322,0.024884255602955818,0.024884255602955818
fcnn,False,3,4,1000,32,0.01,0.009477097541093826,0.01964518614113331,0.006404562387615442,0.01912350207567215,0.012291772291064262,0.02729932963848114
fcnn,True,3,4,1000,32,0.01,0.010797119699418545,0.01745191216468811,0.007301860023289919,0.017464203760027885,0.0139702670276165,0.02419971115887165
fcnn,False,3,16,1000,32,0.01,0.008669181726872921,0.02250964567065239,0.005557203199714422,0.022647254168987274,0.012836586683988571,0.033479589968919754
fcnn,True,3,16,1000,32,0.01,0.010302186943590641,0.01636209525167942,0.006355304270982742,0.01689809188246727,0.013443706557154655,0.02194744534790516
eqv,False,4,4,1000,32,0.01,0.015335062518715858,0.014781638979911804,0.010327166877686977,0.01522010937333107,0.022110801190137863,0.022110803052783012
eqv,True,4,4,1000,32,0.01,0.01489468477666378,0.01421806588768959,0.00805838592350483,0.014028051868081093,0.02152445539832115,0.0215244572609663
fcnn,False,4,4,1000,32,0.01,0.009542330168187618,0.018764404579997063,0.006882430054247379,0.018863534554839134,0.012537572532892227,0.026911448687314987
fcnn,True,4,4,1000,32,0.01,0.010546772740781307,0.01784605346620083,0.006728060077875853,0.01797177642583847,0.01349613070487976,0.02496732585132122
fcnn,False,4,16,1000,32,0.01,0.007429910823702812,0.0218330267816782,0.0060924929566681385,0.021482806652784348,0.011230413801968098,0.030802283436059952
fcnn,True,4,16,1000,32,0.01,0.010116023011505604,0.02090379223227501,0.006668222136795521,0.019648421555757523,0.011310487054288387,0.028349559754133224
eqv,False,4,4,1000,32,0.01,0.01548911351710558,0.014960316009819508,0.010447329841554165,0.015118065290153027,0.021147970110177994,0.021147968247532845
eqv,True,4,4,1000,32,0.01,0.01488055195659399,0.014204360544681549,0.008080861531198025,0.014047296717762947,0.02210419997572899,0.022104201838374138
fcnn,False,4,4,1000,32,0.01,0.00934702716767788,0.019264675676822662,0.007148658856749535,0.018368719145655632,0.014807423576712608,0.026324985548853874
fcnn,True,4,4,1000,32,0.01,0.010230593383312225,0.018304012715816498,0.006939360871911049,0.01828082464635372,0.012981738895177841,0.02584281750023365
fcnn,False,4,16,1000,32,0.01,0.0065363869071006775,0.02156500518321991,0.005275486037135124,0.02145281620323658,0.012008627876639366,0.031335752457380295
fcnn,True,4,16,1000,32,0.01,0.00914770644158125,0.013245264068245888,0.005308228544890881,0.01424425095319748,0.014323430135846138,0.020800113677978516
eqv,False,4,4,1000,32,0.01,0.015334073454141617,0.014783762395381927,0.01030333898961544,0.015167832374572754,0.021845798939466476,0.021845800802111626
eqv,True,4,4,1000,32,0.01,0.014472133480012417,0.013786579482257366,0.0078987255692482,0.013953381218016148,0.02335314452648163,0.02335314452648163
fcnn,False,4,4,1000,32,0.01,0.009531063959002495,0.018267057836055756,0.006932121701538563,0.017909573391079903,0.012062804773449898,0.025581246241927147
fcnn,True,4,4,1000,32,0.01,0.010336171835660934,0.019213352352380753,0.007118128705769777,0.01970253512263298,0.013757753185927868,0.026534460484981537
fcnn,False,4,16,1000,32,0.01,0.006495377514511347,0.024301918223500252,0.005177755374461412,0.02242230623960495,0.010090844705700874,0.033547163009643555
fcnn,True,4,16,1000,32,0.01,0.010797560214996338,0.014294996857643127,0.005789339076727629,0.014817977324128151,0.018204398453235626,0.023293398320674896
eqv,False,4,4,1000,32,0.01,0.014510419219732285,0.01395198330283165,0.009474147111177444,0.014411715790629387,0.02411777339875698,0.02411777526140213
eqv,True,4,4,1000,32,0.01,0.014360811561346054,0.01368032582104206,0.007895544171333313,0.013906450942158699,0.025622792541980743,0.025622788816690445
fcnn,False,4,4,1000,32,0.01,0.007770767901092768,0.022417474538087845,0.0050530098378658295,0.021401267498731613,0.015912974253296852,0.033740416169166565
fcnn,True,4,4,1000,32,0.01,0.009158642962574959,0.016614951193332672,0.00616814661771059,0.01692112348973751,0.015111951157450676,0.024533040821552277
fcnn,False,4,16,1000,32,0.01,0.007929570972919464,0.020835522562265396,0.00598112354055047,0.0211616363376379,0.011341836303472519,0.030877746641635895
fcnn,True,4,16,1000,32,0.01,0.01161069143563509,0.020395420491695404,0.006211929488927126,0.019631875678896904,0.012248878367245197,0.026303064078092575
eqv,False,4,4,1000,32,0.01,0.014750807546079159,0.014187132008373737,0.009586608968675137,0.014569098129868507,0.023336339741945267,0.023336337879300117
eqv,True,4,4,1000,32,0.01,0.014662014320492744,0.014033944346010685,0.008620239794254303,0.014166862703859806,0.020217332988977432,0.020217331126332283
fcnn,False,4,4,1000,32,0.01,0.00801079161465168,0.02096659131348133,0.006408886052668095,0.021246666088700294,0.01995559222996235,0.03433965891599655
fcnn,True,4,4,1000,32,0.01,0.010760382749140263,0.017348507419228554,0.00732781644910574,0.017914151772856712,0.014146720990538597,0.023379292339086533
fcnn,False,4,16,1000,32,0.01,0.00737935584038496,0.02330228127539158,0.005716091021895409,0.021651478484272957,0.01115440670400858,0.03275998309254646
fcnn,True,4,16,1000,32,0.01,0.009975697845220566,0.01904352381825447,0.00651806453242898,0.018485290929675102,0.013264394365251064,0.02571464516222477
eqv,False,4,4,1000,32,0.01,0.014407381415367126,0.013860827311873436,0.009450186043977737,0.014282206073403358,0.0237317755818367,0.023731771856546402
eqv,True,4,4,1000,32,0.01,0.014873426407575607,0.014200394041836262,0.008113525807857513,0.014052220620214939,0.02209590934216976,0.022095907479524612
fcnn,False,4,4,1000,32,0.01,0.010574236512184143,0.018618253991007805,0.007097654510289431,0.01745382696390152,0.014240062795579433,0.02484382688999176
fcnn,True,4,4,1000,32,0.01,0.010061845183372498,0.01895359717309475,0.006575785111635923,0.019270755350589752,0.013421673327684402,0.027177928015589714
fcnn,False,4,16,1000,32,0.01,0.010039345361292362,0.02075854502618313,0.006895925384014845,0.02023688517510891,0.012366222217679024,0.027498627081513405
fcnn,True,4,16,1000,32,0.01,0.00965044740587473,0.017920861020684242,0.0053598880767822266,0.017200257629156113,0.01161800418049097,0.024469822645187378
eqv,False,4,4,1000,32,0.01,0.01451713778078556,0.01396081130951643,0.009503291919827461,0.014422264881432056,0.023783590644598007,0.023783592507243156
eqv,True,4,4,1000,32,0.01,0.014861746691167355,0.014188223518431187,0.008088989183306694,0.014031906612217426,0.02207443304359913,0.02207443304359913
fcnn,False,4,4,1000,32,0.01,0.007946496829390526,0.020907429978251457,0.005827080924063921,0.020884180441498756,0.01460049394518137,0.03141976147890091
fcnn,True,4,4,1000,32,0.01,0.010259305126965046,0.01845719665288925,0.006679379381239414,0.019116703420877457,0.013491618447005749,0.02551599219441414
fcnn,False,4,16,1000,32,0.01,0.0074219112284481525,0.021593580022454262,0.005414798390120268,0.0217690821737051,0.014797374606132507,0.031868141144514084
fcnn,True,4,16,1000,32,0.01,0.010863999836146832,0.01934647746384144,0.006103921215981245,0.01777777075767517,0.011361707001924515,0.02475506067276001
eqv,False,4,4,1000,32,0.01,0.014127848669886589,0.013499581255018711,0.007966411300003529,0.013512722216546535,0.022019635885953903,0.022019637748599052
eqv,True,4,4,1000,32,0.01,0.014777911826968193,0.014110296033322811,0.008060967549681664,0.013951652683317661,0.02196696028113365,0.0219669621437788
fcnn,False,4,4,1000,32,0.01,0.007296781521290541,0.02113950625061989,0.004818185232579708,0.02040024660527706,0.01170443370938301,0.03222684934735298
fcnn,True,4,4,1000,32,0.01,0.01045261137187481,0.01864030212163925,0.006956309545785189,0.01908164843916893,0.013402656652033329,0.02545425295829773
fcnn,False,4,16,1000,32,0.01,0.009792720898985863,0.019654160365462303,0.007297797128558159,0.018832450732588768,0.013079539872705936,0.026299919933080673
fcnn,True,4,16,1000,32,0.01,0.009755169972777367,0.016557466238737106,0.005604474805295467,0.018626894801855087,0.012494766153395176,0.023239821195602417
eqv,False,4,4,1000,32,0.01,0.015575764700770378,0.015019028447568417,0.010399521328508854,0.015319333411753178,0.021839946508407593,0.021839946508407593
eqv,True,4,4,1000,32,0.01,0.01471007615327835,0.014021707698702812,0.008102352730929852,0.01418173685669899,0.02212389186024666,0.02212389186024666
fcnn,False,4,4,1000,32,0.01,0.007912661880254745,0.02186867594718933,0.005146051291376352,0.021019000560045242,0.012648649513721466,0.03349342942237854
fcnn,True,4,4,1000,32,0.01,0.010472245514392853,0.01890290156006813,0.00725808460265398,0.01868983544409275,0.013194665312767029,0.026089103892445564
fcnn,False,4,16,1000,32,0.01,0.007505015470087528,0.02337130345404148,0.005542626138776541,0.022509057074785233,0.010006693191826344,0.03044140711426735
fcnn,True,4,16,1000,32,0.01,0.009647087194025517,0.012785546481609344,0.00547692459076643,0.01354003231972456,0.015423640608787537,0.022043704986572266
eqv,False,4,4,1000,32,0.01,0.015453506261110306,0.014910705387592316,0.010413667187094688,0.015210489742457867,0.021853379905223846,0.021853379905223846
eqv,True,4,4,1000,32,0.01,0.014827635139226913,0.01413765363395214,0.00827370211482048,0.01436857134103775,0.024105455726385117,0.024105455726385117
fcnn,False,4,4,1000,32,0.01,0.007699281442910433,0.020340977236628532,0.00545364897698164,0.020290769636631012,0.012729274109005928,0.03061387874186039
fcnn,True,4,4,1000,32,0.01,0.010112947784364223,0.018876200541853905,0.006704011000692844,0.018994158133864403,0.012182219885289669,0.02579277940094471
fcnn,False,4,16,1000,32,0.01,0.005655808839946985,0.02452671155333519,0.0051236944273114204,0.023627012968063354,0.009444046765565872,0.03537635877728462
fcnn,True,4,16,1000,32,0.01,0.009916187264025211,0.017368821427226067,0.005422771908342838,0.01852727308869362,0.013436384499073029,0.023653946816921234
eqv,False,5,4,1000,32,0.01,0.015516354702413082,0.014944124966859818,0.010336986742913723,0.015396201983094215,0.02213864214718342,0.02213864028453827
eqv,True,5,4,1000,32,0.01,0.014949237927794456,0.014299996197223663,0.009000626392662525,0.014739450998604298,0.02441983111202717,0.02441982924938202
fcnn,False,5,4,1000,32,0.01,0.007841055281460285,0.019856074824929237,0.005106806289404631,0.01964070089161396,0.01344324555248022,0.030552778393030167
fcnn,True,5,4,1000,32,0.01,0.00967136025428772,0.01817869395017624,0.006343388464301825,0.01886364445090294,0.012942461296916008,0.025362007319927216
fcnn,False,5,16,1000,32,0.01,0.01030377484858036,0.020617131143808365,0.00757428677752614,0.02027602307498455,0.012187724001705647,0.026913130655884743
fcnn,True,5,16,1000,32,0.01,0.010309459641575813,0.015800433233380318,0.00492342934012413,0.016445832327008247,0.01689593866467476,0.023748742416501045
eqv,False,5,4,1000,32,0.01,0.01572374440729618,0.015132300555706024,0.010364789515733719,0.015593752264976501,0.0222017765045166,0.0222017765045166
eqv,True,5,4,1000,32,0.01,0.014926673844456673,0.014275768771767616,0.008966537192463875,0.01472014281898737,0.024501508101820946,0.024501506239175797
fcnn,False,5,4,1000,32,0.01,0.008164401166141033,0.020158372819423676,0.0074117835611104965,0.0202383603900671,0.013785867020487785,0.03000955656170845
fcnn,True,5,4,1000,32,0.01,0.010069120675325394,0.018764376640319824,0.006248219404369593,0.018735256046056747,0.013584055006504059,0.025936240330338478
fcnn,False,5,16,1000,32,0.01,0.01031934842467308,0.021389823406934738,0.007686977740377188,0.021163031458854675,0.012073896825313568,0.027832528576254845
fcnn,True,5,16,1000,32,0.01,0.008502388373017311,0.012519152835011482,0.004739378113299608,0.013159706257283688,0.013833411037921906,0.019984984770417213
eqv,False,5,4,1000,32,0.01,0.015842465683817863,0.015233860351145267,0.010297753848135471,0.015677953138947487,0.02217385731637478,0.02217385545372963
eqv,True,5,4,1000,32,0.01,0.01473596878349781,0.014092717319726944,0.008148540742695332,0.013822264969348907,0.02019580639898777,0.02019580826163292
fcnn,False,5,4,1000,32,0.01,0.0073800282552838326,0.021768681704998016,0.005898470524698496,0.021452808752655983,0.018340978771448135,0.03353279456496239
fcnn,True,5,4,1000,32,0.01,0.009590479545295238,0.01706576719880104,0.00579723808914423,0.017556192353367805,0.014889145269989967,0.023661810904741287
fcnn,False,5,16,1000,32,0.01,0.011012694798409939,0.01785496436059475,0.007335473783314228,0.017932383343577385,0.014278113842010498,0.024580316618084908
fcnn,True,5,16,1000,32,0.01,0.007422709837555885,0.014023575000464916,0.0046120863407850266,0.014551936648786068,0.010559309273958206,0.021408244967460632
eqv,False,5,4,1000,32,0.01,0.014332005754113197,0.013771874830126762,0.008540119975805283,0.013479689136147499,0.01991424709558487,0.01991424709558487
eqv,True,5,4,1000,32,0.01,0.014945121482014656,0.014282729476690292,0.008860664442181587,0.01471546571701765,0.024718858301639557,0.024718860164284706
fcnn,False,5,4,1000,32,0.01,0.007807722315192223,0.020131874829530716,0.006446926388889551,0.019734861329197884,0.014423983171582222,0.03025801107287407
fcnn,True,5,4,1000,32,0.01,0.010478670708835125,0.019212733954191208,0.007500651758164167,0.019669989123940468,0.013652694411575794,0.026510803028941154
fcnn,False,5,16,1000,32,0.01,0.010227345861494541,0.02067236416041851,0.007293384522199631,0.020397191867232323,0.011977060697972775,0.02756541222333908
fcnn,True,5,16,1000,32,0.01,0.01054352056235075,0.013573884032666683,0.005840233527123928,0.014690294861793518,0.016115553677082062,0.020844655111432076
eqv,False,5,4,1000,32,0.01,0.015421556308865547,0.014846841804683208,0.010291743092238903,0.015374185517430305,0.022492000833153725,0.022492002695798874
eqv,True,5,4,1000,32,0.01,0.013809149153530598,0.013171298429369926,0.007610520347952843,0.01324242353439331,0.018625793978571892,0.018625793978571892
fcnn,False,5,4,1000,32,0.01,0.011034850031137466,0.018863322213292122,0.007209168281406164,0.017913086339831352,0.014097627252340317,0.025198427960276604
fcnn,True,5,4,1000,32,0.01,0.009963114745914936,0.016632668673992157,0.006647210568189621,0.01695266366004944,0.013463468290865421,0.02342304214835167
fcnn,False,5,16,1000,32,0.01,0.005573626607656479,0.021117564290761948,0.005210391711443663,0.020232968032360077,0.008543160744011402,0.030808718875050545
fcnn,True,5,16,1000,32,0.01,0.007580792531371117,0.01402678620070219,0.004494180902838707,0.014783618971705437,0.010580007918179035,0.022353211417794228
eqv,False,5,4,1000,32,0.01,0.015283155255019665,0.014754971489310265,0.010310682468116283,0.014977093786001205,0.020892953500151634,0.020892951637506485
eqv,True,5,4,1000,32,0.01,0.014943861402571201,0.014293665066361427,0.009010030888020992,0.014757700264453888,0.024485021829605103,0.024485019966959953
fcnn,False,5,4,1000,32,0.01,0.007168124429881573,0.022046493366360664,0.004880605265498161,0.021738126873970032,0.013629652559757233,0.03126880154013634
fcnn,True,5,4,1000,32,0.01,0.010276984423398972,0.018759891390800476,0.0070841992273926735,0.019061459228396416,0.0134735107421875,0.025664962828159332
fcnn,False,5,16,1000,32,0.01,0.010002831928431988,0.018395688384771347,0.007198910228908062,0.01845700480043888,0.01343979686498642,0.02543417364358902
fcnn,True,5,16,1000,32,0.01,0.008558433502912521,0.012487745843827724,0.005299022421240807,0.013426139019429684,0.012343395501375198,0.020429102703928947
eqv,False,5,4,1000,32,0.01,0.014251240529119968,0.013703292235732079,0.008786579594016075,0.013622268103063107,0.02106652222573757,0.021066520363092422
eqv,True,5,4,1000,32,0.01,0.014812512323260307,0.014168881811201572,0.008579405955970287,0.014262755401432514,0.0203215554356575,0.0203215554356575
fcnn,False,5,4,1000,32,0.01,0.007670901715755463,0.019725942984223366,0.004956463817507029,0.019243162125349045,0.01191740483045578,0.029189972206950188
fcnn,True,5,4,1000,32,0.01,0.009661498479545116,0.017503641545772552,0.00582454539835453,0.018146062269806862,0.011695344932377338,0.023741433396935463
fcnn,False,5,16,1000,32,0.01,0.007253431715071201,0.020806390792131424,0.005632345099002123,0.020433250814676285,0.010667521506547928,0.02847037836909294
fcnn,True,5,16,1000,32,0.01,0.008325704373419285,0.011229620315134525,0.004901798442006111,0.01170320063829422,0.0149395652115345,0.018562182784080505
eqv,False,5,4,1000,32,0.01,0.01475196797400713,0.014180822297930717,0.009437344036996365,0.014484422281384468,0.023060359060764313,0.023060359060764313
eqv,True,5,4,1000,32,0.01,0.014947399497032166,0.014295893721282482,0.008994085714221,0.0147531908005476,0.024587780237197876,0.024587780237197876
fcnn,False,5,4,1000,32,0.01,0.007345904130488634,0.0214805006980896,0.004775399807840586,0.020588360726833344,0.015268072485923767,0.03235398232936859
fcnn,True,5,4,1000,32,0.01,0.009987512603402138,0.016885900869965553,0.006433532107621431,0.01711384579539299,0.014164190739393234,0.023866478353738785
fcnn,False,5,16,1000,32,0.01,0.006406810600310564,0.0218996349722147,0.005250413902103901,0.021278273314237595,0.008270959369838238,0.02938523329794407
fcnn,True,5,16,1000,32,0.01,0.009640717878937721,0.016995470970869064,0.005471113603562117,0.01786256954073906,0.011175878345966339,0.024423275142908096
eqv,False,5,4,1000,32,0.01,0.015381129458546638,0.01481890119612217,0.01040562428534031,0.015378368087112904,0.02246249094605446,0.02246248908340931
eqv,True,5,4,1000,32,0.01,0.014777444303035736,0.014065694995224476,0.007941448129713535,0.014227253384888172,0.023988056927919388,0.023988056927919388
fcnn,False,5,4,1000,32,0.01,0.00883086770772934,0.019374674186110497,0.006444329861551523,0.019354630261659622,0.014158804900944233,0.026899678632616997
fcnn,True,5,4,1000,32,0.01,0.010287923738360405,0.0191300380975008,0.006817897316068411,0.01914707012474537,0.014499709010124207,0.026471517980098724
fcnn,False,5,16,1000,32,0.01,0.007003227714449167,0.021721448749303818,0.005537253804504871,0.02137286402285099,0.009913455694913864,0.027195382863283157
fcnn,True,5,16,1000,32,0.01,0.007739678956568241,0.014318564906716347,0.004893299657851458,0.015447855927050114,0.014547409489750862,0.02346443012356758
eqv,False,5,4,1000,32,0.01,0.014276348054409027,0.013703260570764542,0.00852918066084385,0.013586139306426048,0.02153794839978218,0.02153794653713703
