Landkreis,Cases,Deaths,Density,Income,<30,30-65,>65,west(0)/east(1),Day,DailyDeaths
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,14,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,15,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,16,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,17,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,18,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,19,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,20,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,21,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,22,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,23,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,24,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,25,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,26,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,27,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,28,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,29,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,30,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,31,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,32,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,33,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,34,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,35,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,36,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,37,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,38,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,39,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,40,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,41,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,42,0.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,43,1.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,44,1.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,45,1.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,46,1.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,47,2.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,48,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,49,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,50,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,51,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,52,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,53,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,54,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,55,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,56,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,57,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,58,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,59,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,60,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,61,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,62,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,63,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,64,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,65,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,66,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,67,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,68,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,69,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,70,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,71,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,72,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,73,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,74,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,75,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,76,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,77,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,78,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,79,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,80,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,81,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,82,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,83,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,84,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,85,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,86,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,87,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,88,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,89,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,90,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,91,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,92,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,93,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,94,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,95,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,96,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,97,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,98,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,99,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,100,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,101,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,102,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,103,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,104,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,105,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,106,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,107,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,108,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,109,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,110,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,111,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,112,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,113,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,114,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,115,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,116,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,117,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,118,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,119,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,120,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,121,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,122,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,123,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,124,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,125,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,126,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,127,3.0
Mecklenburgische Seenplatte,125.0,3.0,47.152009869660084,18062.0,61472.0,131000.0,66658.0,1.0,128,3.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,0,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,1,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,2,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,3,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,4,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,5,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,6,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,7,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,8,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,9,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,10,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,11,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,12,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,13,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,14,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,15,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,16,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,17,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,18,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,19,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,20,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,21,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,22,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,23,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,24,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,25,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,26,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,27,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,28,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,29,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,30,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,31,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,32,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,33,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,34,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,35,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,36,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,37,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,38,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,39,0.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,40,3.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,41,5.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,42,5.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,43,6.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,44,6.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,45,6.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,46,6.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,47,6.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,48,7.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,49,8.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,50,9.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,51,9.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,52,9.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,53,9.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,54,11.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,55,11.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,56,14.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,57,14.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,58,15.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,59,15.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,60,15.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,61,15.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,62,16.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,63,17.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,64,17.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,65,17.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,66,17.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,67,17.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,68,19.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,69,19.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,70,19.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,71,19.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,72,19.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,73,19.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,74,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,75,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,76,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,77,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,78,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,79,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,80,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,81,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,82,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,83,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,84,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,85,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,86,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,87,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,88,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,89,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,90,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,91,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,92,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,93,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,94,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,95,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,96,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,97,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,98,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,99,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,100,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,101,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,102,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,103,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,104,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,105,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,106,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,107,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,108,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,109,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,110,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,111,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,112,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,113,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,114,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,115,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,116,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,117,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,118,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,119,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,120,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,121,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,122,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,123,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,124,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,125,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,126,20.0
Meißen,240.0,20.0,166.48333894774473,20022.000000000004,57475.0,118281.0,66409.0,1.0,127,20.0
