,x1,y1,x2,y2,leak_1,leak_2,x1,y1,x2,y2,leak_1,leak_2
122,1.2355421284549006,0.09053449114037149,-0.04472576336626627,0.0887854034621125,1.0,0.0,13180,2600,8024.0,2616.5,1,0
123,1.155983700297429,0.6009907415728073,1.248113279283189,1.3639909697333845,1.0,1.0,11430,4100,12930.0,4600.0,1,1
124,-1.1029374901672133,-1.164471936157978,-0.17873871554970405,0.39765646252898,1.0,1.0,7680,600,6930.0,4100.0,1,1
125,0.3038678283773844,-0.6046722013769392,-1.1799413147300912,-1.4784510185489088,1.0,1.0,3930,1350,9430.0,1350.0,1,1
126,-0.39868214035297533,0.2565687206458481,-0.23440109406897675,1.5753445956905163,1.0,1.0,7430,2600,7430.0,4350.0,1,1
127,-1.1449657947313747,0.5576326346929283,-0.04148580359640752,0.07046158852316739,1.0,0.0,2930,3350,8024.0,2616.5,1,0
128,-0.6845257344274422,1.3928847363963561,-0.06888318699895107,0.09325648090266736,1.0,0.0,4930,4350,8024.0,2616.5,1,0
129,-1.3504772805033798,0.07756615679761464,-0.04749520560413728,0.0801072414928542,1.0,0.0,2180,2350,8024.0,2616.5,1,0
130,0.9973397767440182,-0.24255048036779142,-0.0565161353987208,0.09812646829420901,1.0,0.0,12180,2100,8024.0,2616.5,1,0
131,0.7493926970157534,-0.8934303881608658,1.0715601435095834,-1.644409712509908,1.0,1.0,9930,850,12680.0,850.0,1,1
132,-1.3191412675280882,-0.2764352115577549,-0.04256423632789025,0.07849015238136181,1.0,0.0,2180,2100,8024.0,2616.5,1,0
133,1.5872142515042704,1.0332431281182977,-0.08927168959345155,0.10906892157015224,1.0,0.0,14680,3600,8024.0,2616.5,1,0
134,1.2982323692995936,0.28496790052018967,-0.04505528740196507,0.08880971082354805,1.0,0.0,13680,3100,8024.0,2616.5,1,0
135,-1.2508576496493364,-1.5068729973546586,-1.9977872973150128,-0.47967917822924055,1.0,1.0,4180,2350,2180.0,600.0,1,1
